open,high,low,close,date
420.545,420.645,420.515,420.625,2021-06-02 10:57:00
420.625,420.685,420.57,420.67,2021-06-02 10:58:00
420.67,420.715,420.655,420.695,2021-06-02 10:59:00
420.695,420.935,420.545,420.595,2021-06-02 11:00:00
420.595,420.645,420.505,420.615,2021-06-02 11:01:00
420.615,420.725,420.565,420.705,2021-06-02 11:02:00
420.705,420.755,420.625,420.735,2021-06-02 11:03:00
420.735,420.785,420.725,420.765,2021-06-02 11:04:00
420.765,420.855,420.755,420.785,2021-06-02 11:05:00
420.785,420.785,420.705,420.755,2021-06-02 11:06:00
420.755,420.805,420.745,420.795,2021-06-02 11:07:00
420.795,420.845,420.785,420.805,2021-06-02 11:08:00
420.805,420.865,420.785,420.805,2021-06-02 11:09:00
420.805,420.895,420.755,420.88,2021-06-02 11:10:00
420.88,420.975,420.85,420.965,2021-06-02 11:11:00
420.965,421.065,420.965,421.055,2021-06-02 11:12:00
421.055,421.105,421.055,421.06,2021-06-02 11:13:00
421.06,421.095,421.045,421.08,2021-06-02 11:14:00
421.08,421.19,421.055,421.175,2021-06-02 11:15:00
421.175,421.225,421.065,421.075,2021-06-02 11:16:00
421.075,421.075,420.975,420.985,2021-06-02 11:17:00
420.985,421.005,420.915,420.95,2021-06-02 11:18:00
420.95,421.025,420.945,421.005,2021-06-02 11:19:00
421.005,421.055,420.975,421.015,2021-06-02 11:20:00
421.015,421.015,420.875,420.895,2021-06-02 11:21:00
420.895,420.945,420.845,420.925,2021-06-02 11:22:00
420.925,421.005,420.915,421.005,2021-06-02 11:23:00
421.005,421.055,420.985,421.005,2021-06-02 11:24:00
421.005,421.005,420.935,420.975,2021-06-02 11:25:00
420.975,421.005,420.955,420.985,2021-06-02 11:26:00
420.985,421.055,420.975,421.025,2021-06-02 11:27:00
421.025,421.095,421.025,421.075,2021-06-02 11:28:00
421.075,421.095,421.035,421.075,2021-06-02 11:29:00
421.075,421.115,421.035,421.045,2021-06-02 11:30:00
421.045,421.095,420.995,421.045,2021-06-02 11:31:00
421.045,421.085,420.995,421.075,2021-06-02 11:32:00
421.075,421.145,421.065,421.085,2021-06-02 11:33:00
421.085,421.135,421.075,421.125,2021-06-02 11:34:00
421.125,421.19,421.105,421.155,2021-06-02 11:35:00
421.155,421.175,421.045,421.075,2021-06-02 11:36:00
421.075,421.095,420.955,420.975,2021-06-02 11:37:00
420.975,421.005,420.945,420.965,2021-06-02 11:38:00
420.965,421.025,420.965,421.005,2021-06-02 11:39:00
421.005,421.025,420.915,420.965,2021-06-02 11:40:00
420.965,421.025,420.95,421.005,2021-06-02 11:41:00
421.005,421.025,420.975,421.025,2021-06-02 11:42:00
421.025,421.045,420.995,421.045,2021-06-02 11:43:00
421.045,421.135,421.045,421.095,2021-06-02 11:44:00
421.095,421.105,421.035,421.05,2021-06-02 11:45:00
421.05,421.065,421.015,421.06,2021-06-02 11:46:00
421.06,421.095,421.015,421.025,2021-06-02 11:47:00
421.025,421.055,421.015,421.025,2021-06-02 11:48:00
421.025,421.055,421.005,421.045,2021-06-02 11:49:00
421.045,421.085,421.035,421.065,2021-06-02 11:50:00
421.065,421.105,421.065,421.085,2021-06-02 11:51:00
421.085,421.105,421.015,421.025,2021-06-02 11:52:00
421.025,421.085,420.995,421.025,2021-06-02 11:53:00
421.025,421.035,420.965,420.975,2021-06-02 11:54:00
420.975,421.025,420.955,420.995,2021-06-02 11:55:00
420.995,421.005,420.905,420.925,2021-06-02 11:56:00
420.925,420.955,420.835,420.845,2021-06-02 11:57:00
420.845,420.885,420.815,420.825,2021-06-02 11:58:00
420.825,420.855,420.775,420.845,2021-06-02 11:59:00
420.845,420.905,420.745,420.755,2021-06-02 12:00:00
420.755,420.795,420.655,420.775,2021-06-02 12:01:00
420.775,420.845,420.775,420.815,2021-06-02 12:02:00
420.815,420.895,420.815,420.815,2021-06-02 12:03:00
420.815,420.835,420.775,420.825,2021-06-02 12:04:00
420.825,420.825,420.755,420.785,2021-06-02 12:05:00
420.785,420.835,420.755,420.825,2021-06-02 12:06:00
420.825,420.915,420.815,420.845,2021-06-02 12:07:00
420.845,420.885,420.815,420.845,2021-06-02 12:08:00
420.845,420.875,420.795,420.845,2021-06-02 12:09:00
420.845,420.855,420.775,420.785,2021-06-02 12:10:00
420.785,420.855,420.785,420.855,2021-06-02 12:11:00
420.855,420.855,420.755,420.775,2021-06-02 12:12:00
420.775,420.785,420.725,420.755,2021-06-02 12:13:00
420.755,420.805,420.725,420.795,2021-06-02 12:14:00
420.795,420.875,420.795,420.855,2021-06-02 12:15:00
420.855,420.875,420.805,420.815,2021-06-02 12:16:00
420.815,420.815,420.685,420.725,2021-06-02 12:17:00
420.725,420.725,420.665,420.665,2021-06-02 12:18:00
420.665,420.685,420.645,420.665,2021-06-02 12:19:00
420.665,420.705,420.615,420.695,2021-06-02 12:20:00
420.695,420.715,420.635,420.645,2021-06-02 12:21:00
420.645,420.665,420.585,420.585,2021-06-02 12:22:00
420.585,420.605,420.515,420.535,2021-06-02 12:23:00
420.535,420.535,420.485,420.515,2021-06-02 12:24:00
420.515,420.535,420.475,420.485,2021-06-02 12:25:00
420.485,420.485,420.365,420.395,2021-06-02 12:26:00
420.395,420.395,420.265,420.285,2021-06-02 12:27:00
420.285,420.395,420.285,420.375,2021-06-02 12:28:00
420.375,420.455,420.35,420.405,2021-06-02 12:29:00
420.405,420.42,420.335,420.335,2021-06-02 12:30:00
420.335,420.365,420.255,420.265,2021-06-02 12:31:00
420.265,420.285,420.22,420.235,2021-06-02 12:32:00
420.235,420.315,420.125,420.275,2021-06-02 12:33:00
420.275,420.365,420.25,420.345,2021-06-02 12:34:00
420.345,420.345,420.285,420.305,2021-06-02 12:35:00
420.305,420.325,420.255,420.325,2021-06-02 12:36:00
420.325,420.365,420.295,420.335,2021-06-02 12:37:00
420.335,420.395,420.325,420.345,2021-06-02 12:38:00
420.345,420.385,420.315,420.315,2021-06-02 12:39:00
420.315,420.345,420.285,420.295,2021-06-02 12:40:00
420.295,420.345,420.275,420.335,2021-06-02 12:41:00
420.335,420.335,420.275,420.305,2021-06-02 12:42:00
420.305,420.315,420.275,420.295,2021-06-02 12:43:00
420.295,420.355,420.285,420.355,2021-06-02 12:44:00
420.355,420.395,420.345,420.395,2021-06-02 12:45:00
420.395,420.465,420.395,420.46,2021-06-02 12:46:00
420.46,420.475,420.425,420.435,2021-06-02 12:47:00
420.435,420.435,420.345,420.365,2021-06-02 12:48:00
420.365,420.445,420.335,420.445,2021-06-02 12:49:00
420.445,420.465,420.415,420.465,2021-06-02 12:50:00
420.465,420.505,420.445,420.445,2021-06-02 12:51:00
420.445,420.445,420.415,420.425,2021-06-02 12:52:00
420.425,420.455,420.405,420.405,2021-06-02 12:53:00
420.405,420.475,420.405,420.465,2021-06-02 12:54:00
420.465,420.495,420.445,420.465,2021-06-02 12:55:00
420.465,420.495,420.425,420.455,2021-06-02 12:56:00
420.455,420.465,420.405,420.435,2021-06-02 12:57:00
420.435,420.485,420.425,420.43,2021-06-02 12:58:00
420.43,420.445,420.395,420.435,2021-06-02 12:59:00
420.435,420.505,420.435,420.465,2021-06-02 13:00:00
420.465,420.475,420.435,420.475,2021-06-02 13:01:00
420.475,420.485,420.425,420.465,2021-06-02 13:02:00
420.465,420.525,420.455,420.505,2021-06-02 13:03:00
420.505,420.535,420.475,420.505,2021-06-02 13:04:00
420.505,420.525,420.475,420.495,2021-06-02 13:05:00
420.495,420.495,420.36,420.405,2021-06-02 13:06:00
420.405,420.465,420.395,420.465,2021-06-02 13:07:00
420.465,420.505,420.425,420.505,2021-06-02 13:08:00
420.505,420.505,420.41,420.445,2021-06-02 13:09:00
420.445,420.475,420.425,420.455,2021-06-02 13:10:00
420.455,420.515,420.455,420.475,2021-06-02 13:11:00
420.475,420.475,420.415,420.425,2021-06-02 13:12:00
420.425,420.425,420.315,420.355,2021-06-02 13:13:00
420.355,420.355,420.205,420.325,2021-06-02 13:14:00
420.325,420.355,420.185,420.205,2021-06-02 13:15:00
420.205,420.215,420.125,420.205,2021-06-02 13:16:00
420.205,420.265,420.195,420.265,2021-06-02 13:17:00
420.265,420.315,420.205,420.205,2021-06-02 13:18:00
420.205,420.235,420.125,420.195,2021-06-02 13:19:00
420.195,420.205,420.125,420.125,2021-06-02 13:20:00
420.125,420.205,420.065,420.075,2021-06-02 13:21:00
420.075,420.075,419.965,419.995,2021-06-02 13:22:00
419.995,419.995,419.755,419.805,2021-06-02 13:23:00
419.805,419.835,419.665,419.675,2021-06-02 13:24:00
419.675,419.765,419.595,419.725,2021-06-02 13:25:00
419.725,419.775,419.725,419.765,2021-06-02 13:26:00
419.765,419.8,419.705,419.765,2021-06-02 13:27:00
419.765,419.775,419.655,419.755,2021-06-02 13:28:00
419.755,419.885,419.755,419.835,2021-06-02 13:29:00
419.835,419.845,419.73,419.775,2021-06-02 13:30:00
419.775,419.845,419.745,419.805,2021-06-02 13:31:00
419.805,419.835,419.77,419.825,2021-06-02 13:32:00
419.825,419.895,419.815,419.895,2021-06-02 13:33:00
419.895,419.905,419.845,419.895,2021-06-02 13:34:00
419.895,419.915,419.865,419.885,2021-06-02 13:35:00
419.885,419.935,419.865,419.925,2021-06-02 13:36:00
419.925,420.035,419.925,420.035,2021-06-02 13:37:00
420.035,420.035,419.975,420.005,2021-06-02 13:38:00
420.005,420.005,419.915,419.935,2021-06-02 13:39:00
419.935,419.935,419.865,419.915,2021-06-02 13:40:00
419.915,419.915,419.845,419.875,2021-06-02 13:41:00
419.875,419.895,419.855,419.875,2021-06-02 13:42:00
419.875,419.885,419.835,419.855,2021-06-02 13:43:00
419.855,419.895,419.835,419.895,2021-06-02 13:44:00
419.895,419.985,419.845,419.895,2021-06-02 13:45:00
419.895,419.925,419.755,419.775,2021-06-02 13:46:00
419.775,419.785,419.635,419.665,2021-06-02 13:47:00
419.665,419.705,419.575,419.595,2021-06-02 13:48:00
419.595,419.665,419.565,419.655,2021-06-02 13:49:00
419.655,419.725,419.645,419.675,2021-06-02 13:50:00
419.675,419.805,419.665,419.775,2021-06-02 13:51:00
419.775,419.805,419.705,419.805,2021-06-02 13:52:00
419.805,419.825,419.745,419.785,2021-06-02 13:53:00
419.785,419.835,419.755,419.785,2021-06-02 13:54:00
419.785,419.785,419.685,419.695,2021-06-02 13:55:00
419.695,419.775,419.655,419.745,2021-06-02 13:56:00
419.745,419.745,419.675,419.745,2021-06-02 13:57:00
419.745,419.83,419.735,419.785,2021-06-02 13:58:00
419.785,419.795,419.735,419.785,2021-06-02 13:59:00
419.785,419.905,419.785,419.875,2021-06-02 14:00:00
419.875,419.915,419.845,419.855,2021-06-02 14:01:00
419.855,419.965,419.855,419.915,2021-06-02 14:02:00
419.915,419.985,419.915,419.985,2021-06-02 14:03:00
419.985,420.035,419.935,419.955,2021-06-02 14:04:00
419.955,420.005,419.925,419.935,2021-06-02 14:05:00
419.935,419.935,419.855,419.855,2021-06-02 14:06:00
419.855,419.925,419.705,419.76,2021-06-02 14:07:00
419.76,419.83,419.685,419.695,2021-06-02 14:08:00
419.695,419.805,419.545,419.565,2021-06-02 14:09:00
419.565,419.675,419.545,419.585,2021-06-02 14:10:00
419.585,419.605,419.405,419.455,2021-06-02 14:11:00
419.455,419.585,419.455,419.535,2021-06-02 14:12:00
419.535,419.535,419.295,419.345,2021-06-02 14:13:00
419.345,419.455,419.315,419.425,2021-06-02 14:14:00
419.425,419.545,419.385,419.545,2021-06-02 14:15:00
419.545,419.705,419.545,419.695,2021-06-02 14:16:00
419.695,419.72,419.665,419.705,2021-06-02 14:17:00
419.705,419.805,419.685,419.735,2021-06-02 14:18:00
419.735,419.755,419.675,419.7,2021-06-02 14:19:00
419.7,419.805,419.685,419.765,2021-06-02 14:20:00
419.765,419.825,419.735,419.735,2021-06-02 14:21:00
419.735,419.815,419.705,419.805,2021-06-02 14:22:00
419.805,419.865,419.805,419.845,2021-06-02 14:23:00
419.845,419.875,419.835,419.865,2021-06-02 14:24:00
419.865,419.955,419.855,419.935,2021-06-02 14:25:00
419.935,419.945,419.865,419.865,2021-06-02 14:26:00
419.865,419.905,419.855,419.855,2021-06-02 14:27:00
419.855,419.875,419.825,419.83,2021-06-02 14:28:00
419.83,419.835,419.775,419.785,2021-06-02 14:29:00
419.785,419.835,419.715,419.785,2021-06-02 14:30:00
419.785,419.875,419.725,419.745,2021-06-02 14:31:00
419.745,419.785,419.675,419.765,2021-06-02 14:32:00
419.765,419.855,419.765,419.835,2021-06-02 14:33:00
419.835,419.875,419.795,419.8,2021-06-02 14:34:00
419.8,419.83,419.735,419.815,2021-06-02 14:35:00
419.815,419.865,419.775,419.795,2021-06-02 14:36:00
419.795,419.805,419.685,419.725,2021-06-02 14:37:00
419.725,419.785,419.645,419.785,2021-06-02 14:38:00
419.785,419.825,419.755,419.81,2021-06-02 14:39:00
419.81,419.835,419.745,419.835,2021-06-02 14:40:00
419.835,419.895,419.805,419.805,2021-06-02 14:41:00
419.805,419.855,419.765,419.775,2021-06-02 14:42:00
419.775,419.845,419.735,419.745,2021-06-02 14:43:00
419.745,419.785,419.715,419.765,2021-06-02 14:44:00
419.765,419.8,419.715,419.765,2021-06-02 14:45:00
419.765,419.775,419.705,419.765,2021-06-02 14:46:00
419.765,419.815,419.765,419.81,2021-06-02 14:47:00
419.81,419.875,419.805,419.875,2021-06-02 14:48:00
419.875,419.885,419.845,419.865,2021-06-02 14:49:00
419.865,419.875,419.76,419.83,2021-06-02 14:50:00
419.83,419.835,419.715,419.735,2021-06-02 14:51:00
419.735,419.805,419.705,419.795,2021-06-02 14:52:00
419.795,419.815,419.775,419.805,2021-06-02 14:53:00
419.805,419.835,419.765,419.815,2021-06-02 14:54:00
419.815,419.825,419.745,419.765,2021-06-02 14:55:00
419.765,419.895,419.745,419.885,2021-06-02 14:56:00
419.885,419.935,419.825,419.835,2021-06-02 14:57:00
419.835,419.885,419.815,419.875,2021-06-02 14:58:00
419.875,419.905,419.865,419.895,2021-06-02 14:59:00
419.895,419.945,419.835,419.935,2021-06-02 15:00:00
419.935,419.935,419.765,419.865,2021-06-02 15:01:00
419.865,419.875,419.695,419.82,2021-06-02 15:02:00
419.82,419.825,419.725,419.75,2021-06-02 15:03:00
419.75,419.795,419.735,419.765,2021-06-02 15:04:00
419.765,419.845,419.755,419.785,2021-06-02 15:05:00
419.785,419.955,419.765,419.955,2021-06-02 15:06:00
419.955,419.975,419.875,419.88,2021-06-02 15:07:00
419.88,419.915,419.845,419.895,2021-06-02 15:08:00
419.895,419.935,419.84,419.875,2021-06-02 15:09:00
419.875,419.955,419.865,419.955,2021-06-02 15:10:00
419.955,420.015,419.925,419.985,2021-06-02 15:11:00
419.985,420.055,419.965,420.015,2021-06-02 15:12:00
420.015,420.025,419.965,419.985,2021-06-02 15:13:00
419.985,420.005,419.925,419.975,2021-06-02 15:14:00
419.975,420.005,419.935,419.935,2021-06-02 15:15:00
419.935,419.975,419.905,419.955,2021-06-02 15:16:00
419.955,420.015,419.955,419.985,2021-06-02 15:17:00
419.985,420.025,419.985,419.985,2021-06-02 15:18:00
419.985,419.995,419.885,419.895,2021-06-02 15:19:00
419.895,419.945,419.865,419.915,2021-06-02 15:20:00
419.915,419.945,419.835,419.845,2021-06-02 15:21:00
419.845,419.935,419.845,419.885,2021-06-02 15:22:00
419.885,419.945,419.875,419.905,2021-06-02 15:23:00
419.905,419.925,419.785,419.815,2021-06-02 15:24:00
419.815,419.895,419.815,419.845,2021-06-02 15:25:00
419.845,419.865,419.755,419.785,2021-06-02 15:26:00
419.785,419.835,419.755,419.835,2021-06-02 15:27:00
419.835,419.835,419.725,419.755,2021-06-02 15:28:00
419.755,419.785,419.725,419.775,2021-06-02 15:29:00
419.775,419.815,419.685,419.715,2021-06-02 15:30:00
419.715,419.835,419.715,419.825,2021-06-02 15:31:00
419.825,419.875,419.805,419.855,2021-06-02 15:32:00
419.855,419.885,419.785,419.785,2021-06-02 15:33:00
419.785,419.815,419.685,419.715,2021-06-02 15:34:00
419.715,419.735,419.585,419.655,2021-06-02 15:35:00
419.655,419.835,419.635,419.805,2021-06-02 15:36:00
419.805,419.845,419.745,419.805,2021-06-02 15:37:00
419.805,419.855,419.745,419.765,2021-06-02 15:38:00
419.765,419.845,419.745,419.745,2021-06-02 15:39:00
419.745,419.785,419.685,419.705,2021-06-02 15:40:00
419.705,419.785,419.695,419.745,2021-06-02 15:41:00
419.745,419.85,419.735,419.835,2021-06-02 15:42:00
419.835,419.855,419.765,419.815,2021-06-02 15:43:00
419.815,419.885,419.765,419.865,2021-06-02 15:44:00
419.865,419.865,419.745,419.775,2021-06-02 15:45:00
419.775,419.875,419.77,419.845,2021-06-02 15:46:00
419.845,419.915,419.83,419.895,2021-06-02 15:47:00
419.895,419.915,419.835,419.845,2021-06-02 15:48:00
419.845,419.935,419.805,419.875,2021-06-02 15:49:00
419.875,420.245,419.875,420.185,2021-06-02 15:50:00
420.185,420.215,419.845,419.865,2021-06-02 15:51:00
419.865,419.985,419.795,419.935,2021-06-02 15:52:00
419.935,420.105,419.935,420.085,2021-06-02 15:53:00
420.085,420.145,420.025,420.045,2021-06-02 15:54:00
420.045,420.135,419.995,420.135,2021-06-02 15:55:00
420.135,420.215,420.115,420.165,2021-06-02 15:56:00
420.165,420.265,420.145,420.235,2021-06-02 15:57:00
420.235,420.325,420.195,420.325,2021-06-02 15:58:00
420.325,420.465,420.225,420.365,2021-06-02 15:59:00
417.855,418.225,417.84,418.03,2021-06-03 09:30:00
418.03,418.055,417.865,417.885,2021-06-03 09:31:00
417.885,417.925,417.655,417.815,2021-06-03 09:32:00
417.815,417.895,417.675,417.755,2021-06-03 09:33:00
417.755,417.915,417.715,417.835,2021-06-03 09:34:00
417.835,417.925,417.545,417.595,2021-06-03 09:35:00
417.595,417.655,417.45,417.635,2021-06-03 09:36:00
417.635,417.695,417.485,417.605,2021-06-03 09:37:00
417.605,417.605,417.275,417.325,2021-06-03 09:38:00
417.325,417.355,417.245,417.275,2021-06-03 09:39:00
417.275,417.395,417.115,417.315,2021-06-03 09:40:00
417.315,417.345,417.055,417.075,2021-06-03 09:41:00
417.075,417.095,416.975,417.025,2021-06-03 09:42:00
417.025,417.025,416.815,416.885,2021-06-03 09:43:00
416.885,416.915,416.64,416.645,2021-06-03 09:44:00
416.645,416.895,416.515,416.825,2021-06-03 09:45:00
416.825,416.995,416.765,416.875,2021-06-03 09:46:00
416.875,416.92,416.795,416.815,2021-06-03 09:47:00
416.815,417.035,416.605,416.645,2021-06-03 09:48:00
416.645,416.65,416.275,416.355,2021-06-03 09:49:00
416.355,416.605,416.345,416.605,2021-06-03 09:50:00
416.605,416.605,416.395,416.465,2021-06-03 09:51:00
416.465,416.735,416.455,416.705,2021-06-03 09:52:00
416.705,416.865,416.655,416.815,2021-06-03 09:53:00
416.815,417.035,416.785,416.965,2021-06-03 09:54:00
416.965,417.145,416.805,417.095,2021-06-03 09:55:00
417.095,417.155,416.99,417.125,2021-06-03 09:56:00
417.125,417.425,417.115,417.275,2021-06-03 09:57:00
417.275,417.345,417.235,417.265,2021-06-03 09:58:00
417.265,417.275,417.145,417.165,2021-06-03 09:59:00
417.165,417.335,417.03,417.315,2021-06-03 10:00:00
417.315,417.425,417.2,417.395,2021-06-03 10:01:00
417.395,417.585,417.265,417.365,2021-06-03 10:02:00
417.365,417.575,417.355,417.555,2021-06-03 10:03:00
417.555,417.635,417.51,417.525,2021-06-03 10:04:00
417.525,417.615,417.445,417.48,2021-06-03 10:05:00
417.48,417.565,417.4,417.525,2021-06-03 10:06:00
417.525,417.675,417.505,417.535,2021-06-03 10:07:00
417.535,417.705,417.525,417.695,2021-06-03 10:08:00
417.695,418.165,417.685,417.895,2021-06-03 10:09:00
417.895,418.175,417.885,417.995,2021-06-03 10:10:00
417.995,418.11,417.955,418.015,2021-06-03 10:11:00
418.015,418.085,417.975,418.075,2021-06-03 10:12:00
418.075,418.175,418.025,418.025,2021-06-03 10:13:00
418.025,418.115,418.015,418.045,2021-06-03 10:14:00
418.045,418.125,417.805,417.895,2021-06-03 10:15:00
417.895,417.935,417.775,417.855,2021-06-03 10:16:00
417.855,417.855,417.65,417.655,2021-06-03 10:17:00
417.655,417.775,417.615,417.755,2021-06-03 10:18:00
417.755,417.985,417.75,417.9,2021-06-03 10:19:00
417.9,417.985,417.765,417.785,2021-06-03 10:20:00
417.785,418.055,417.735,417.995,2021-06-03 10:21:00
417.995,418.135,417.93,418.035,2021-06-03 10:22:00
418.035,418.135,417.945,417.985,2021-06-03 10:23:00
417.985,418.005,417.885,417.945,2021-06-03 10:24:00
417.945,417.985,417.835,417.955,2021-06-03 10:25:00
417.955,417.975,417.705,417.735,2021-06-03 10:26:00
417.735,417.865,417.675,417.835,2021-06-03 10:27:00
417.835,417.925,417.715,417.845,2021-06-03 10:28:00
417.845,417.865,417.615,417.645,2021-06-03 10:29:00
417.645,417.845,417.495,417.765,2021-06-03 10:30:00
417.765,417.935,417.715,417.845,2021-06-03 10:31:00
417.845,417.935,417.725,417.84,2021-06-03 10:32:00
417.84,417.975,417.805,417.825,2021-06-03 10:33:00
417.825,417.905,417.725,417.745,2021-06-03 10:34:00
417.745,417.845,417.555,417.845,2021-06-03 10:35:00
417.845,417.945,417.825,417.835,2021-06-03 10:36:00
417.835,417.905,417.665,417.76,2021-06-03 10:37:00
417.76,417.765,417.585,417.595,2021-06-03 10:38:00
417.595,417.595,417.365,417.385,2021-06-03 10:39:00
417.385,417.425,417.275,417.365,2021-06-03 10:40:00
417.365,417.425,417.305,417.335,2021-06-03 10:41:00
417.335,417.415,417.275,417.335,2021-06-03 10:42:00
417.335,417.395,417.27,417.335,2021-06-03 10:43:00
417.335,417.405,417.265,417.355,2021-06-03 10:44:00
417.355,417.395,417.265,417.365,2021-06-03 10:45:00
417.365,417.465,417.265,417.445,2021-06-03 10:46:00
417.445,417.885,417.435,417.885,2021-06-03 10:47:00
417.885,418.125,417.785,418.125,2021-06-03 10:48:00
418.125,418.485,418.085,418.39,2021-06-03 10:49:00
418.39,418.685,418.385,418.525,2021-06-03 10:50:00
418.525,418.565,418.375,418.505,2021-06-03 10:51:00
418.505,418.695,418.505,418.695,2021-06-03 10:52:00
418.695,418.755,418.605,418.675,2021-06-03 10:53:00
418.675,418.725,418.575,418.645,2021-06-03 10:54:00
418.645,418.785,418.625,418.71,2021-06-03 10:55:00
418.71,418.95,418.705,418.945,2021-06-03 10:56:00
418.945,419.055,418.935,418.995,2021-06-03 10:57:00
418.995,419.135,418.96,419.085,2021-06-03 10:58:00
